id_producto;nombre_producto;categoria;precio_con_iva;stock_disponible
20806;"Anillo Anti Estrés de Plata 925 Diseño Lineal Cruzado";"Anillos de Plata";11500;10
20805;"Anillo de Plata 925 Banda Gruesa con Diseño Lineas y Puntos";"Anillos de Hombres";11000;8
20790;"Aros de Plata 925 Pequeños Corazón Tornasol";"Aros de Plata";4100;6
20787;"Anillo de Plata 925 Luna Estrellada";"Anillos de Plata Lisa";4500;47
20785;"Anillo de Plata 925 Irregular de Figuras Cuadradas";"Anillos de Plata";6300;1
20775;"Cadena de Plata 925 Rodinada Esferitas con Varas 45,5 cm";"Cadenas de Plata";6500;18
20772;"Collar Enchapado en Oro Cadena con Mariposa Cristal Celeste";"Collares Enchapado";8200;17
20770;"Aros Enchapados en Oro Semi Lunas de Loto con Circón";"Aros Enchapado";6000;16
20767;"Aros Enchapados en Oro Efigies de Palomas";"Aros Enchapado";6900;29
20762;"Aros de Plata 925 Cadena de Circones";"Aros de Plata";13800;6
20759;"Aros de Plata 925 Pequeñas Argollas con Cruz";"Argollas con Colgantes";3800;34
20749;"Anillo de Plata 925 Cadena Eslabones con Linea de Circones";"Anillos de Plata";7900;9
20743;"Insumos de Plata 925 Mosquetón 11 mm";"Insumos de Plata";1800;208
20742;"Anillo de Plata 925 Lisa con Figuras Danzantes";"Anillos de Plata";15500;16
20740;"Anillo de Plata 925 Plaquetas Entrecruzados";"Anillos de Plata";12300;2
20725;"Anillo de Plata 925 Coronilla con Corazón Circón Azul Zafiro";"Anillo Circón";7500;19
20721;"Anillo de Plata 925 Modelo Avión";"Anillos de Plata";4500;24
20718;"Anillo de Plata 925 Piedra Calcedonia con Diseño de Alevilla";"Anillos de Plata";7800;5
20714;"Anillo de Plata 925 Pareja de Tréboles con Circones";"Anillo Circón";8000;7
20712;"Anillo de Plata 925 Flor Barroca Floreada con Lapislázuli";"Anillo Lapidado";12000;4
20710;"Anillo de Plata 925 Estilo Barroco Esferitas con Piedra Calcedonia";"Anillos de Plata";12000;12
20709;"Anillo de Plata 925 Diseño Barroco Esferas con Piedra Amatista";"Anillo Piedra Natural";12000;5
20705;"Anillo de Plata 925 Pequeños Grupos de Circones Arcoiris";"Anillos de Plata";5800;7
20699;"Anillo de Plata 925 Grueso con Relieve Esférico con Piedra Luna";"Anillos de Plata";13500;2
20692;"Insumos de Plata 925 Mosquetón 9 mm";"Insumos de Plata";800;157
20688;"Cadena de Plata 925 Eslabones 50 cm";"Cadenas de plata de Hombre";26800;4
20687;"Cadena Grumet de Plata 925 60 cm";"Cadenas de plata de Hombre";18000;39
20686;"Cadena Grumet de Plata 925 50 cm Delgada";"Cadenas de plata de Hombre";15100;39
20685;"Pulsera Grumet de plata 925 Delgada 20 cm";"Pulsera de Plata";6800;39
20678;"Aros de Plata 925 Argollas Esmaltadas Hombre 10 mm";Argollas;1300;53
20676;"Cadena de Plata 925 Estilo Grumet 60 cm";"Cadenas de plata de Hombre";38900;8
20664;"Aros de Plata 925 Circones Pegados Figura Huella";"Aros de Plata";5500;4
20648;"Aros de Plata 925 Formas Floreadas Martilladas";"Aros de Plata";5200;37
20643;"Aros de Plata 925 Franjas con Circones";"Aros de Plata";9000;24
20641;"Aros de Plata 925 Varas Tribales con Placas Rombos Martilladas";"Aros de Plata";9800;16
20627;"Aros de Plata 925 Botones Hundidos Satinados";"Aro de Plata Pegados";9200;6
20617;"Piercing de Plata 925 Diseño Liso 10 mm";Argollas;1800;23
20610;"Aros de Plata 925 Lirio Satinado";"Aros de Plata Largos";6500;11
20608;"Aros de Plata 925 Formas Botones Satinados";"Aros de Plata";4500;39
20606;"Aros de Plata 925 Extrellas Texturadas";"Aros de Plata Largos";4900;21
20604;"Aros de Plata 925 Flores de Melocotón y Pistilo - DJOYAS";"Aros de Plata Largos";10200;8
20599;"Aros de Plata 925 Piedra Nácar Diseño Abigarrado";"Aros de Plata";10500;4
20585;"Aros de Plata 925 Circón Único 6 mm";"Aros Circón Largo";3200;6
20578;"Aros de Plata 925 Semi Loto con Pístilo";"Aro de Plata Pegados";3100;43
20559;"Aros de Plata 925 Placas de Rombos Martillada y Argollas";"Aros de Plata Largos";7400;5
20557;"Aros de Plata 925 Caracola y Espiral";"Aros de Plata Largos";5800;12
20556;"Aros de Plata 925 Ovalos Lisos y Corazones Estilo Martillado";"Aros de Plata";10800;29
20555;"Aros de Plata 925 Tres Argollas Martilladas";"Aros de Plata";9000;41
20554;"Aros de Plata 925 Varita Tribal con Placa Martillada";"Aros de Plata";9400;39
20550;"Cadena de Plata 925 Estilo Tourbillón 1mm de 50 cm";"Cadena Tourbillon";7100;26
20549;"Cadena de Plata 925 Estilo Tourbillón 1mm de 60 cm";"Cadena Tourbillon";8600;77
20525;"Conjunto de Plata 925 Swarovski Elements Heliodoro";"Conjuntos de Plata";8100;11
20522;"Aros de Plata 925 Swarovski Elements Cuore Colgante";"Aros Swarovski Elements";9200;1
20478;"Aros de Plata 925 Marco Cuadrado Martillado";"Aros de Plata";9700;31
20466;"Colgante de Plata 925 Medalla de Loto con Cuarzo Rosa";"Colgante Piedra Natural";6700;39
20465;"Colgante de Plata 925 Medallita Flor de Loto con Piedra Luna";"Colgante Piedra Natural";6700;24
20457;"Aros de Plata 925 Argolla Semi Abierta Borde Celeste Circones";"Aros de Plata";11300;36
20455;"Anillo de Plata 925 Pareja Estrella y Corazón en Circones";"Anillo Circón";6000;40
20447;"Anillo de Plata 925 Tres Perlas y Estrellas con Circón";"Anillo Circón";7700;8
20434;"Aros de Plata 925 Piercing Estilo Bali Esferas";Piercing;3500;58
20424;"Anillo de Plata 925 Entorchado con Corrida de Circones";"Anillo Circón";4300;38
20420;"Collar de Plata 925 Piedra Natural Calcedonia Medalla Péndulo";"Collares de Piedra";15800;33
20419;"Collar de Plata 925 Circulo con Péndulo Amatista";"Collares de Piedra";15800;27
20418;"Collar de Plata 925 Colgante de Cuarzo Rosa";"Collares de Piedra";15800;26
20417;"Collar de Plata 925 Piedra Natural de Cuarzo";"Collares de Piedra";15800;27
20396;"Colgante de Plata 925 Medalla Mandala Flor con Piedra Turquesa";"Colgante Piedra Natural";6700;18
20343;"Anillo de Plata 925 Piedra Natural Labradorita Luna de Loto";"Anillo Piedra Natural";9400;6
20342;"Anillo de Plata 925 Loto de Luna con Piedra Natural Amatista";"Anillo Piedra Natural";9400;10
20341;"Anillo de Plata 925 Loto Lunar con Piedra Calcedonia";"Anillo Piedra Natural";9400;7
20339;"Anillo de Plata 925 Diseño Flecha Seguida y Piedra de Cuarzo Rosa";"Anillos de Plata";10000;5
20333;"Caja de Compromiso Terciopelo Roja Corazón de Rosa";Cajas;1300;15
20306;"Anillo de Plata 925 Perla con Pequeña Flor con Circón";"Anillo Circón";6600;3
20302;"Tobillera Enchapada en Oro Eslabones Irregulares con Circones";"Tobilleras Enchapado";4900;19
20300;"Collar Enchapado en Oro Broche Timón con Placa Corazón";"Collares Enchapado";12500;5
20286;"Aros Enchapados en Oro Corazones Placas de Circones";"Aros Enchapado";7500;1
20270;"Anillo de Plata 925 Midi Irregular con Flor";"Anillo MIDI Falange";2200;58
20269;"Anillo de Plata 925 Midi Trenza con Bordes Delgados";"Anillo MIDI Falange";2700;41
20268;"Anillo de Plata 925 Midi Espirales Unidos";"Anillo MIDI Falange";3000;16
20266;"Anillo de Plata 925 Midi Diseño Semi Espirales";"Anillo MIDI Falange";2700;63
20264;"Anillo de Plata 925 Midi Rama de Rosas con Hojas";"Anillos de Plata";2700;23
20263;"Anillo de Plata 925 Midi Estilo Etnico Envejecido";"Anillo MIDI Falange";2500;70
20262;"Anillo de Plata 925 Midi Grueso con Flores";"Anillo MIDI Falange";2500;21
20261;"Anillo de Plata 925 Midi Craquelado";"Anillo MIDI Falange";2400;11
20259;"Anillo de Plata 925 Midi Diseño Doble Trenza";"Anillo MIDI Falange";2800;73
20257;"Anillo de Plata 925 Midi Flores Envejecido";"Anillo MIDI Falange";2600;224
20256;"Anillo de Plata 925 Midi Granito Satinado";"Anillo MIDI Falange";3500;72
20253;"Anillo de Plata 925 Midi Doble Flor";"Anillo MIDI Falange";3200;19
20252;"Anillo de Plata 925 Midi Envejecido con Olas";"Anillo MIDI Falange";2400;54
20251;"Anillo de Plata 925 Midi Patrón Floreado";"Anillo MIDI Falange";2500;3
20250;"Anillo de Plata 925 Midi Diseño Ovalos";"Anillo MIDI Falange";3000;92
20249;"Anillo de Plata 925 Midi Estilo Barroco";"Anillo MIDI Falange";2400;63
20248;"Anillo de Plata 925 Midi Serie de Flores";"Anillo MIDI Falange";3000;39
20235;"Conjunto de Plata 925 Delicados Corazones de Circón";"Conjuntos de Plata";2900;19
20234;"Aros de Plata 925 Estrellas de Circón 5 mm";"Aro Circón Pegados";1700;268
20228;"Aros de Plata 925 Corazones Pegados de Circón 6 mm";"Aro Circón Pegados";1900;178
20221;"Colgante de Plata 925 Placa Amanecer";"Colgantes de Placa";4600;20
20199;"Aros de Plata 925 Perlas de Imitación 12 mm - DJOYAS";"Aros de Perla";2300;19
20185;"Pulsera de Plata 925 Esferas Rojas con Figura Ola";"Pulsera con Piedra";4200;12
20171;"Pulsera de Plata 925 Diseño Corazones";"Pulsera de Plata";2600;45
20163;"Aros de Plata 925 Niño y Niña";"Aro de Plata Pegados";2400;9
20152;"Tobillera de Plata 925 Figuras de Gatitos con Circón";"Tobilleras de Plata";12400;5
20140;"Anillo de Plata 925 Midi Corazón Flechado";"Anillo MIDI Falange";2600;52
20120;"Anillo Midi Doble Corazón de Plata 925";"Anillo MIDI Falange";3300;75
20117;"Cadena de Plata 925 Estilo Cartier Delgada 2 mm 50 cm";"Cadenas de plata de Hombre";11300;57
20108;"Anillo de Plata 925 Irregular Corazones con Circón";"Anillo Circón";9900;13
20102;"TEST, NO BORRAR";Inicio;119000;44446
20093;"Aros Enchapados en Oro Corazones silueta con Circón";"Aros Enchapado";5000;4
20089;"Cadena de Plata 925 Esferas y Eslabones 50 cm";"Cadena Esferas";11500;31
20088;"Cadena de Plata 925 Esferas y Eslabones 45 cm";"Cadena Esferas";10400;16
20086;"Pulsera de Plata 925 Eslabón con Esferas 4 mm";"Pulsera de Plata";5300;148
20076;"Anillo de Plata 925 Estilo Trenzado con Circones";"Anillos de Plata";9000;7
20060;"Aros de Plata 925 Bailarinas";"Aros de Plata";7500;52
20052;"Trepadores de Plata 925 Tres Estrellas";"Aros Trepadores y Cuff";2500;10
20048;"Piercing Nariz de Plata 925 Flor Pétalo con Circón";Piercing;600;96
20040;"Aros Enchapado en Plata Cuff Cola de Ballena con Circones Colores";"Aros Enchapado";2700;16
20039;"Cuff Enchapado en Plata Cola de Ballena con Circones";"Enchapado en Plata";2500;5
20038;"Aros Enchapado en Oro Cuff Semi Argolla con Esferas";"Aros Enchapado";2500;31
20035;"Piercing de Plata 925 Mini Esferas Estilo Tribal 10 mm";Piercing;2400;16
20034;"Piercing de Plata 925 Septum Mini Esferas";Piercing;2000;8
20033;"Piercing de Plata 925 Septum Diseño Corazones";Piercing;1500;47
20032;"Piercing de Plata 925 Septum Estilo Bali";Piercing;1900;26
20027;"Piercing de Plata 925 Circón Corazón Rosa 10 mm";Piercing;2200;67
20025;"Aros de Plata 925 Piercing Argolla Circón Azul 10 mm";"Aros de Plata";2200;25
20024;"Piercing de Plata 925 Mini Argolla con Mostacillas 10 mm";Piercing;1700;60
20018;"Piercing de Plata 925 Flor Circón (Nariz)";Piercing;800;95
20012;"Piercing de Plata 925 Mostacillas Rojas y Negras 10 mm";Piercing;1500;17
20011;"Piercing de Plata 925 Esferas 12 mm";Piercing;3000;87
20010;"Aros de Plata 925 Piercing Enroscado Circón Granate (5 unidades)";Piercing;3000;13
20007;"Piercing Nariz de Plata 925  Enroscado Circón";Piercing;1100;276
20005;"Aros Enchapado en Oro Cuff Circón Solitario";"Aros Enchapado";2500;6
20004;"Aros de Plata 925 Trepador Hojas con Circones Negros";"Aros Trepadores y Cuff";5400;34
19976;"Piercing de Plata 925 Mostacillas Rojo y Celeste 10 mm";Piercing;1600;43
19972;"Pulsera de Plata 925 Veneciana Esferas 19 cm";"Pulsera de Plata";4700;80
19969;"Anillo de Plata 925 Midi con Diseño Celta";"Anillo MIDI Falange";2500;36
19967;"Piercing de Plata 925 Flor con Circón Magenta (Nariz)";Piercing;700;161
19963;"Aros de Plata 925 Imitación Perla de Rio 8 mm";"Aros de Perla";1900;62
19955;"Tobillera de Plata 925 Ala con Agatas de Colores";"Tobilleras de Plata";6900;18
19940;"Cadena de Plata 925 Cartier Delgada 50 cm";"Cadena Cartier";5200;133
19939;"Cadena de Plata 925 Cartier Delgada 45 cm";"Cadena Cartier";4700;88
19928;"Caja de Conjunto Mixta Color Marrón";Cajas;800;16
19927;"Caja de Conjunto Mixta Color Azul Marino";Cajas;800;19
19923;"Caja de Conjunto Mixta Mediana Color Negro";Cajas;800;22
19912;"Anillo de Plata 925 Midi Patrón Trenzado";"Anillo MIDI Falange";2700;35
19895;"Anillo de Plata 925 Circón Solitario";"Anillo Circón";6400;6
19892;"Aros de Plata 925 Trepadores Hojas de Laurel";"Aros Trepadores y Cuff";6700;17
19891;"Aros de Plata 925 Cuff con Circón";"Aros Trepadores y Cuff";4300;5
19886;"Caja de Pulsera Color Azul Marino";Cajas;600;5
19870;"Pulsera de Plata 925 Eslabones de Corazón";"Pulsera de Plata";4100;158
19857;"Cadena de Plata 925 Grumet 45 cm";"Cadena Groumet";7800;1
19851;"Aros Enchapados en Plata Estrellas Puntos";"Enchapado en Plata";3200;1
19843;"Aros de Plata 925 Argollas con Estrella de Circón Celeste";"Argollas con Colgantes";3300;73
19839;"Aros de Plata 925 Estrellas de Circón Morado";"Aros Circón Largo";4200;35
19837;"Aros de Plata 925 Argollas con Perritos";Argollas;2700;7
19835;"Anillo de Plata 925 Midi Hojas y Puntos";"Anillo MIDI Falange";2600;11
19833;"Collar de Plata 925 Hilo Rojo con Placa Árbol de la Vida";"Collares de Plata";4700;7
19827;"Joyero de Viaje Color Azul Marino";Joyeros;6000;8
19826;"Joyero Estilo Libro Color Rosa";Joyeros;5000;4
19821;"Conjunto de Plata 925 Mariposas con Circones";"Conjuntos de Plata";6800;4
19814;"Aros de Plata 925 Argollas Corazón Semi Abierto";"Aros de Plata";6300;36
19806;"Cadena de Plata 925 Eslabones 60 cm";"Cadena Eslabón";5600;121
19805;"Cadena de Plata 925 Eslabones de 50 cm";"Cadena Eslabón";4800;25
19804;"Cadena de Plata 925 Eslabones 45 cm";"Cadena Eslabón";5000;130
19803;"Cadena de Plata 925 Eslabones 40 cm";"Cadena Eslabón";4000;131
19784;"Aros de Plata 925 Corazones";"Aro de Plata Pegados";3900;10
19777;"Conjunto de Plata 925 Estilo Medallón con Arboles de la Vida";"Conjuntos de Plata";10200;1
19776;"Conjunto de Plata 925 Medallón de Árbol";"Conjuntos de Plata";11600;1
19767;"Pulsera de Plata 925 Grumet 20 cm";"Pulsera de Hombre";11100;33
19763;"Aros Enchapados en Oro Aves con Circones";"Aros Enchapado";3100;5
19753;"Collar Enchapado en Oro Estrella Con Luna";"Collares Enchapado";10000;15
19752;"Anillo de Plata 925 Perla con Banda de Oro y Circones";"Anillo Plata con Oro";21700;9
19746;"Aros de Plata 925 Circón Cuadrado 6 MM";"Aro Circón Pegados";1900;63
19741;"Pulsera de Plata 925 Ágatas Colores Corazón Hilo Rojo";"Pulsera Macramé Hilo";4200;5
19738;"Anillo Enchapado en Oro Grueso con Corazones Circón";"Anillos Enchapado";10500;5
19721;"Pulsera de Plata 925 Cartier con Piocha";"Pulsera de Hombre";16000;4
19715;"Aros Enchapado en Plata Cuff Corazón con Circones";"Aros Enchapado";2500;3
19703;"Tobillera Enchapada en Oro Estrellas de Colores";"Tobilleras Enchapado";5200;3
19702;"Tobillera Enchapada en Oro Circones de Colores";"Tobilleras Enchapado";4800;2
19698;"Pulsera de Plata 925 Grumet con Piocha";"Pulsera de Hombre";17700;33
19695;"Cadena de Plata 925 Cartier 60 cm 4 mm";"Cadenas de plata de Hombre";25100;43
19694;"Cadena de Plata 925 Cartier 50 cm 4 mm";"Cadena Cartier";18500;3
19692;"Pulsera de Plata 925 Cartier 20 cm 4 mm";"Pulsera de Hombre";9200;28
19681;"Aros Enchapados en Oro Infinitos con Circones";"Aros Enchapado";3500;6
19679;"Aros Enchapados en Oro Colibries con Circones";"Enchapado en Oro";3200;1
19678;"Collar Enchapado en Plata Broche Timón 50 cm";"Collares Enchapado";10000;3
19671;"Aros Enchapados en Oro de Corazones con un Circón";"Enchapado en Oro";3400;1
19660;"Pulsera de Plata 925 Perla";"Pulsera de Plata";4800;7
19659;"Anillo de Plata 925 Banda de Oro con Circones";"Anillo Plata con Oro";15600;14
19658;"Aros de Plata 925 de Nota Musical";"Aro de Plata Pegados";1700;37
19641;"Colgante de Plata 925 Placa";"Colgantes de Placa";16000;1
19638;"Aros Enchapados en Oro Flechas Corazón";"Enchapado en Oro";2200;10
19632;"Aros Enchapados en Oro Argollas Varitas con Cristal";"Enchapado en Oro";4700;1
19619;"Aros de Plata 925 Craneo de Buey";"Aros de Plata";2300;170
19617;"Aros de Plata 925 Coronitas";"Aro de Plata Pegados";1800;95
19616;"Aros de Plata 925 Manos ""OK""";"Aros de Plata";2100;149
19615;"Aros de Plata 925 Diseño Flecha Torcida";"Aros de Plata";2300;117
19613;"Colgante de Plata 925 Placa Figura Niña";"Colgante Plata Lisa";2800;32
19601;"Colgante de Plata 925 Simbolo Celta";"Colgante Plata Lisa";2100;32
19597;"Aros de Plata 925 Argollas Bali 50 mm";Argollas;7600;58
19586;"Collar de Plata 925 Hilo Negro con Dije Diseño";"Collares de Plata";3600;66
19585;"Collar de Plata 925 Hilo Rojo con Dije Diseño";"Collares de Plata";3600;47
19580;"Aros de Plata 925 Luna y Silueta de Gato";"Aros de Plata Largos";10200;35
19578;"Cadena de Plata 925 Eslabon Tradicional 60 cm";"Cadenas de Plata";7800;69
19577;"Cadena de Plata 925 Eslabon Tradicional 50 cm";"Cadena Eslabón";7100;103
19573;"Pulsera Enchapada en Oro con Broche Timón";"Pulseras Enchapado";9100;1
19571;"Conjunto de Plata 925 Diseño Flor de Loto";"Conjuntos de Plata";9000;1
19548;"Cadena de Plata 925 Tourbillón de 60 cm 2 mm";"Cadenas de plata de Hombre";21200;14
19546;"Cadena de Plata 925 Diseño Eslabones Trenzados 45 cm";"Cadena Eslabón";8900;149
19545;"Cadena de Plata 925 Diseño Eslabones Trenzados 40 cm";"Cadena Eslabón";7200;7
19543;"Conjunto de Plata 925 Flores de Brote con Circones";"Conjuntos de Plata";8800;9
19533;"Aros de Plata 925 Argollas Bote 18 mm";Argollas;9300;37
19524;"Colgante Enchapado en Oro Tigre Circones";"Colgantes Enchapado";6700;10
19480;"Colgante de Plata 925 Dibujo Niña";"Colgantes Niño Niña";2200;40
19473;"Aros de Plata 925 de Cachorro";"Aros de Plata";1300;5
19472;"Aros de Plata 925 Ranas";"Aro de Plata Pegados";2300;83
19460;"Colgante de Plata 925 Dos Niñas";"Colgantes Niño Niña";3800;1
19457;"Aros de Plata 925 Imitación Perla 5 mm - DJOYAS";"Aros de Perla";1600;3
19452;"Aros de Plata 925 Piercing Punto Nariz";Piercing;1000;117
19432;"Colgante de Plata 925 Placa Figura Niño";"Colgantes Niño Niña";2800;40
19428;"Aros de Plata 925 Notas Musicales";"Aro de Plata Pegados";1300;7
19427;"Pulsera de Plata 925 Hilo Rojo con Piedra Ágata ""LOVE""";"Pulseras de Plata";4700;43
19424;"Anillo de Plata 925 Forma Trenzada con Circones";"Anillo Circón";5900;17
19423;"Anillo de Plata 925 Delfín con Circón";"Anillo Circón";5700;3
19419;"Aros de Plata 925 Conejo";"Aro de Plata Pegados";1700;103
19417;"Aros de Plata 925 Figura Diamante";"Aros de Plata";2400;100
19408;"Colgante Enchapado en Oro Placa Perro";"Colgantes Enchapado";2200;7
19407;"Colgante Enchapado en Oro Placa Gato";"Colgantes Enchapado";2200;7
19385;"Aros de Plata 925 Esfera 5 mm";"Aro de Plata Pegados";2700;29
19384;"Aros de Plata 925 con Mandala";"Aros de Plata Largos";6900;61
19380;"Pulsera de Plata 925 Estilo Singapur con Esferas";"Pulsera de Plata";4300;57
19369;"Pulsera de Plata 925 Tourbillón con Esferas";"Pulsera de Plata";5300;130
19362;"Aros de Plata 925 Pequeños Corazones de Circón 4 mm";"Aro Circón Pegados";1600;18
19361;"Aros de Plata 925 Pequeñas Flores de Circón 4 mm";"Aro Circón Pegados";1600;32
19360;"Aros de Plata 925 de Círculos con Circones";"Aros de Plata";6500;14
19352;"Collar de Plata 925 Pluma con Agatas de Colores";"Collares de Plata";7400;21
19351;"Anillo de Plata 925 Media Luna con Piedra de Cuarzo Rosa";"Anillo Piedra Natural";5500;37
19349;"Anillo de Plata 925 Media Luna con Piedra Amatista";"Anillo Piedra Natural";5500;11
19343;"Colgante de Plata 925 Estrella de Mar";"Colgante Plata Lisa";3600;52
19328;"Aros de Plata 925 Argollas Diseño Envejecido";"Aros de Plata";10200;5
19325;"Aros de Plata 925 Conejo y Zanahoria";"Aros de Plata";2900;79
19324;"Aros de Plata 925 Elefantes pequeños";"Aro de Plata Pegados";2100;54
19320;"Aros de Plata 925 Trepadores Estrella Feliz";"Aros Trepadores y Cuff";3500;56
19318;"Colgante de Plata 925 Placa Estrella";"Colgante Plata Lisa";1300;58
19311;"Aros de Plata 925 Placas Diseños con Argolla";"Aros de Plata Largos";4900;64
19306;"Aros Enchapados en Plata Esferas Satinadas 12 mm";"Enchapado en Plata";4500;1
19291;"Aros de Plata 925 de Triple Estrella";"Aro de Plata Pegados";2100;141
19260;"Colgante Enchapado en Oro Medallón con Circones Rubi";"Colgantes Enchapado";3400;1
19225;"Collar de Plata 925 Media Luna con Piedra de Cuarzo Rosa";"Collares de Piedra";10200;1
19216;"Colgante de Plata 925 Mini Cruz";"Colgante Cruz";3400;2
19211;"Colgante de Plata 925 Gimnasta";"Colgantes de Plata";4700;56
19209;"Colgante de Plata 925 Placa Diseño Loto Infinito";"Colgantes de Placa";5000;67
19207;"Colgante de Plata 925 Placa de Cruz";"Colgante Cruz";7700;17
19204;"Colgante de Plata 925 Nadador en Círculo";"Colgantes de Plata";4000;54
19203;"Colgante de Plata 925 Diseño Bailarina";"Colgantes de Plata";4000;53
19202;"Colgante de Plata 925 Crucifijo";"Colgante Cruz";5300;75
19198;"Colgante de Plata 925 Abecedario Letras Pequeñas";"Colgantes de Plata";1400;248
19196;"Colgante de Plata 925 Letras Lisa";"Colgante Plata Lisa";2800;133
19195;"Colgante de Plata 925 Abecedario Grande";"Colgante Plata Lisa";4700;129
19190;"Colgante de Plata 925 Placas con Letras";"Colgantes de Placa";1900;549
19187;"Aros Enchapado en Oro Piercing Septum Circones de Colores";"Aros Enchapado";4300;29
19185;"Aros Enchapado en Oro Piercing Septum";"Aros Enchapado";2800;6
19184;"Aros Enchapado en Oro Piercing Septum con Circones";"Aros Enchapado";3500;12
19170;"Aros de Plata 925 Cadenas de Circón";"Aros de Plata";10200;5
19138;"Aro de Plata 925 Flor Piercing de Nariz";Piercing;800;21
19129;"Aros de Plata 925 Circones 6 mm";"Aro Circón Pegados";3100;9
19119;"Cadena de Plata 925 Cola de Topo 50 cm";"Cadena Topo";6500;2
19115;"Collar Enchapado en Oro Eslabones Largos con Broche Timón";"Collares Enchapado";10200;9
19114;"Aros Enchapados en Oro Triángulos Circones con Perla";"Enchapado en Oro";4500;2
19096;"Colgante Enchapado en Oro Figura Perro Circones";"Colgantes Enchapado";6400;10
19080;"Aros Enchapados en Oro Corazones Circón";"Enchapado en Oro";4500;1
19061;"Aros de Plata 925  Diseño Serpientes";"Aro de Plata Pegados";2300;10
19060;"Collar Enchapado en Plata Cadena con Broche Timón";"Collares Enchapado";7500;1
19041;"Pulsera de Plata 925 Corona con Circones";"Pulsera con Circón";6200;17
19031;"Anillo Enchapado en Oro Placa Relieve";"Anillos Enchapado";6200;7
19029;"Anillo de Plata 925 Perla con Bandas de Oro y Grandes Circones";"Anillo Plata con Oro";27000;4
19028;"Anillo de Plata 925 Doble Banda con Oro y Grandes Circones";"Anillo Plata con Oro";22400;5
19026;"Anillo de Plata 925 Base Cuadrada con Oro y Circones";"Anillo Plata con Oro";19900;5
19022;"Anillo de Plata 925 Cola de Ballena Circones con Perla";"Anillos de Plata";10000;19
19017;"Anillo de Plata 925 Serie Estrella con Circón";"Anillos de Plata";7300;11
19009;"Anillo de Plata 925 Flor de Mandala con Piedra Amatista";"Anillo Piedra Natural";13800;8
19008;"Anillo de Plata 925 Flor de Mandala con Piedra de Cuarzo Rosa";"Anillos de Plata";13800;12
18999;"Anillo de Plata 925 Luna Estrella con Microcircón";"Anillo con Micro Circón";3800;115
18996;"Anillos de Plata 925 MIDI Lineas Irregulares";"Anillo MIDI Falange";2400;49
18995;"Anillo de Plata 925 MIDI Patrón Lineal";"Anillo MIDI Falange";2700;47
18994;"Anillo de Plata 925 MIDI Patrón Envejecido";"Anillo MIDI Falange";2700;121
18990;"Anillo de Plata 925 MIDI con Patrón Envejecido";"Anillo MIDI Falange";2400;104
18986;"Anillo de Plata 925 MIDI Espiral";"Anillo MIDI Falange";2600;37
18981;"Anillo de Plata 925 Doble Banda Corazón con Circón";"Anillo Circón";7200;38
18967;"Collar de Plata 925 Hilo Rojo con Circón";"Collares de Plata";4000;27
18962;"Anillo de Plata 925 Huella con Circones";"Anillos de Plata";7400;23
18958;"Anillo de Plata 925 Midi Hojas Envejecido";"Anillos de Plata";2900;27
18957;"Anillo de Plata 925 Midi Diseño Olas";"Anillo MIDI Falange";2500;93
18956;"Anillo de Plata 925 MIDI Delfín";"Anillos de Plata";2200;16
18954;"Anillo de Plata 925 Hojas Midi";"Anillo MIDI Falange";3200;52
18947;"Anillo de Plata 925 Bicicleta";"Anillos de Plata";4600;10
18944;"Anillo de Plata 925 Midi Tribal";"Anillo MIDI Falange";2500;38
18943;"Anillo de Plata 925 Midi Figuras";"Anillos de Plata";2500;41
18932;"Anillo de Plata 925 Serie Gotas Circones";"Anillo Circón";8200;5
18911;"Anillo de Plata 925 Círculos Nácar";"Anillo Lapidado";11200;26
18906;"Colgante Plata 925 Rosa de los Vientos";"Colgantes de Placa";2600;93
18902;"Aros de Plata 925 Circón Rosa 8 mm";"Aro Circón Pegados";4500;8
18892;"Colgante de Plata 925 Placa redonda 12 mm";"Colgantes de Placa";3200;73
18889;"Pulsera de Plata 925 Denario Esfera 3 mm";"Pulsera de Plata";7300;74
18884;"Pulsera de Plata 925 Macramé Roja con Ágata y Ola";"Pulsera Macramé Hilo";4000;7
18883;"Pulsera de Plata 925 Macramé Roja con Ágata y Circón";"Pulsera Macramé Hilo";4800;15
18871;"Conjunto de Plata 925 Placa con Piedra Cuarzo Rosa";"Conjuntos de Plata";16000;12
18869;"Conjunto de Plata 925 Placa con Piedra Calcedonia";"Conjuntos de Plata";16000;10
18868;"Conjunto de Plata 925 Corazones con Piedra Cuarzo Rosa";"Conjuntos de Plata";17600;17
18866;"Conjunto de Plata 925 Corazones con Piedra Calcedonia";"Conjuntos de Plata";17600;19
15603;"Colgante Luna con Piedra Calcedonia";"Colgantes de Plata";6300;1
18858;"Colgante Enchapado en Oro Niña con Moño Circón";"Colgantes Enchapado";3300;6
18859;"Colgante de Plata 925 Diseño Niño";"Colgantes Niño Niña";3900;15
18852;"Collar de Plata 925 Hilo Rojo con Figura Estrella";"Collares de Plata";4000;32
18851;"Collar de Plata 925 Hilo Rojo con Media Luna";"Collares de Plata";4500;23
18845;"Anillo de Plata 925 Círculos de Circón";"Anillo Circón";8800;21
18847;"Anillo de Plata 925 Manos Corazón";"Anillos de Plata Lisa";3900;29
